transaction_id,timestamp,transaction_type,amount,account_id,merchant,location,hour,day_of_week,is_weekend,hourly_velocity,is_fraud
TXN00003192,2025-05-18 09:48:42.062831,ONLINE_PURCHASE,357.94,ACC2044,MERCHANT_62,ONLINE,9,6,1,1,0
TXN00003193,2025-05-14 15:49:03.062831,ONLINE_PURCHASE,142.16,ACC8479,MERCHANT_407,NEW_YORK,15,2,0,1,0
TXN00003194,2025-05-26 22:30:55.062831,DIRECT_DEPOSIT,349.09,ACC8225,MERCHANT_95,ONLINE,22,0,0,1,1
TXN00003195,2025-05-29 14:38:55.062831,CARD_PAYMENT,87.84,ACC4737,MERCHANT_236,NEW_YORK,14,3,0,1,0
TXN00003196,2025-05-11 14:18:12.062831,CARD_PAYMENT,142.5,ACC6793,MERCHANT_140,PHOENIX,14,6,1,1,0
TXN00003197,2025-05-11 03:23:10.062831,ONLINE_PURCHASE,348.56,ACC9613,MERCHANT_42,HOUSTON,3,6,1,1,0
TXN00003198,2025-05-26 13:10:51.062831,ONLINE_PURCHASE,408.58,ACC9422,MERCHANT_360,HOUSTON,13,0,0,1,0
TXN00003199,2025-05-13 10:01:04.062831,CARD_PAYMENT,40.1,ACC3497,MERCHANT_119,LOS_ANGELES,10,1,0,1,0
TXN00003200,2025-05-09 19:18:23.062831,CHECK_DEPOSIT,31.5,ACC9353,MERCHANT_58,LOS_ANGELES,19,4,0,1,0
TXN00003201,2025-05-25 17:11:54.062831,CARD_PAYMENT,301.88,ACC6723,MERCHANT_147,NEW_YORK,17,6,1,1,0
TXN00003202,2025-05-26 15:42:46.062831,ATM_WITHDRAWAL,42.12,ACC6419,MERCHANT_312,NEW_YORK,15,0,0,1,0
TXN00003203,2025-05-10 20:59:46.062831,ATM_WITHDRAWAL,51.64,ACC5528,MERCHANT_223,CHICAGO,20,5,1,1,0
TXN00003204,2025-05-18 17:29:49.062831,CHECK_DEPOSIT,426.43,ACC1638,MERCHANT_303,LOS_ANGELES,17,6,1,1,1
TXN00003205,2025-06-02 06:39:59.062831,ONLINE_PURCHASE,10.31,ACC2328,MERCHANT_470,HOUSTON,6,0,0,1,0
TXN00003206,2025-05-16 03:52:44.062831,WIRE_TRANSFER,214.59,ACC5405,MERCHANT_188,ONLINE,3,4,0,1,1
TXN00003207,2025-05-21 12:03:20.062831,CARD_PAYMENT,38.69,ACC6240,MERCHANT_385,LOS_ANGELES,12,2,0,1,0
TXN00003208,2025-05-19 08:31:54.062831,ONLINE_PURCHASE,8.7,ACC5616,MERCHANT_94,CHICAGO,8,0,0,1,0
TXN00003209,2025-05-04 09:28:19.062831,ONLINE_PURCHASE,142.21,ACC6674,MERCHANT_402,HOUSTON,9,6,1,1,0
TXN00003210,2025-05-19 04:51:27.062831,ATM_WITHDRAWAL,288.08,ACC5945,MERCHANT_370,CHICAGO,4,0,0,1,1
TXN00003211,2025-05-16 08:35:22.062831,CARD_PAYMENT,119.0,ACC6216,MERCHANT_71,INTERNATIONAL,8,4,0,1,1
TXN00003212,2025-06-01 06:27:23.062831,DIRECT_DEPOSIT,114.87,ACC5010,MERCHANT_254,ONLINE,6,6,1,1,0
TXN00003213,2025-05-10 15:17:01.062831,ONLINE_PURCHASE,104.63,ACC1607,MERCHANT_82,LOS_ANGELES,15,5,1,1,0
TXN00003214,2025-05-18 06:01:16.062831,ATM_WITHDRAWAL,288.02,ACC1410,MERCHANT_83,INTERNATIONAL,6,6,1,1,0
TXN00003215,2025-05-23 03:35:48.062831,ATM_WITHDRAWAL,265.24,ACC6853,MERCHANT_246,HOUSTON,3,4,0,1,0
TXN00003216,2025-05-26 09:30:04.062831,ONLINE_PURCHASE,483.77,ACC4131,MERCHANT_427,LOS_ANGELES,9,0,0,1,0
TXN00003217,2025-05-26 11:05:55.062831,CARD_PAYMENT,18.34,ACC1811,MERCHANT_128,PHOENIX,11,0,0,1,0
TXN00003218,2025-05-31 04:03:54.062831,DIRECT_DEPOSIT,336.46,ACC8148,MERCHANT_385,HOUSTON,4,5,1,1,0
TXN00003219,2025-06-01 01:48:01.062831,ONLINE_PURCHASE,68.6,ACC2867,MERCHANT_3,CHICAGO,1,6,1,1,1
TXN00003220,2025-05-16 13:07:45.062831,ONLINE_PURCHASE,526.53,ACC9067,MERCHANT_339,HOUSTON,13,4,0,1,0
TXN00003221,2025-05-11 16:09:36.062831,ONLINE_PURCHASE,247.87,ACC5279,MERCHANT_445,LOS_ANGELES,16,6,1,1,0
TXN00003222,2025-05-18 13:55:10.062831,CARD_PAYMENT,357.41,ACC3255,MERCHANT_208,LOS_ANGELES,13,6,1,1,0
TXN00003223,2025-05-15 09:56:32.062831,DIRECT_DEPOSIT,85.46,ACC1148,MERCHANT_402,HOUSTON,9,3,0,1,0
TXN00003224,2025-05-04 01:46:39.062831,ONLINE_PURCHASE,481.61,ACC2071,MERCHANT_410,CHICAGO,1,6,1,1,0
TXN00003225,2025-05-30 23:11:09.062831,CARD_PAYMENT,381.86,ACC9407,MERCHANT_122,NEW_YORK,23,4,0,1,0
TXN00003226,2025-05-25 02:10:05.062831,CHECK_DEPOSIT,387.23,ACC4144,MERCHANT_351,ONLINE,2,6,1,1,0
TXN00003227,2025-05-31 22:30:55.062831,ONLINE_PURCHASE,35.39,ACC9029,MERCHANT_348,PHOENIX,22,5,1,1,0
TXN00003228,2025-05-03 20:07:58.062831,ONLINE_PURCHASE,344.66,ACC5689,MERCHANT_104,INTERNATIONAL,20,5,1,1,0
TXN00003229,2025-06-01 06:55:03.062831,CARD_PAYMENT,36.09,ACC9844,MERCHANT_373,HOUSTON,6,6,1,1,0
TXN00003230,2025-05-09 18:14:09.062831,ATM_WITHDRAWAL,218.31,ACC8342,MERCHANT_316,HOUSTON,18,4,0,1,0
TXN00003231,2025-05-27 13:46:10.062831,ONLINE_PURCHASE,43.6,ACC5792,MERCHANT_279,ONLINE,13,1,0,1,0
TXN00003232,2025-05-12 17:53:28.062831,ONLINE_PURCHASE,154.53,ACC7878,MERCHANT_173,PHOENIX,17,0,0,1,0
TXN00003233,2025-05-05 02:32:31.062831,ATM_WITHDRAWAL,31.17,ACC2818,MERCHANT_449,INTERNATIONAL,2,0,0,1,1
TXN00003234,2025-05-20 23:41:11.062831,ONLINE_PURCHASE,1.21,ACC6608,MERCHANT_375,HOUSTON,23,1,0,1,0
TXN00003235,2025-05-08 01:49:39.062831,CHECK_DEPOSIT,395.57,ACC8037,MERCHANT_301,NEW_YORK,1,3,0,1,1
TXN00003236,2025-05-10 06:32:10.062831,CHECK_DEPOSIT,43.72,ACC7799,MERCHANT_371,HOUSTON,6,5,1,1,0
TXN00003237,2025-05-12 03:33:46.062831,ATM_WITHDRAWAL,247.56,ACC6589,MERCHANT_140,ONLINE,3,0,0,1,1
TXN00003238,2025-05-20 23:23:36.062831,ONLINE_PURCHASE,246.19,ACC5085,MERCHANT_20,HOUSTON,23,1,0,1,0
TXN00003239,2025-05-22 21:46:10.062831,DIRECT_DEPOSIT,148.36,ACC1800,MERCHANT_313,NEW_YORK,21,3,0,1,0
TXN00003240,2025-05-07 17:07:27.062831,ATM_WITHDRAWAL,78.37,ACC1564,MERCHANT_44,HOUSTON,17,2,0,1,0
TXN00003241,2025-05-23 16:45:01.062831,CARD_PAYMENT,67.62,ACC8633,MERCHANT_492,HOUSTON,16,4,0,1,0
TXN00003242,2025-06-02 10:13:44.062831,CARD_PAYMENT,331.39,ACC6756,MERCHANT_85,LOS_ANGELES,10,0,0,1,0
TXN00003243,2025-05-27 16:20:35.062831,ONLINE_PURCHASE,295.87,ACC8235,MERCHANT_131,HOUSTON,16,1,0,1,0
TXN00003244,2025-05-08 10:19:35.062831,ONLINE_PURCHASE,313.53,ACC9503,MERCHANT_386,CHICAGO,10,3,0,1,0
TXN00003245,2025-06-02 13:14:10.062831,CARD_PAYMENT,269.82,ACC9216,MERCHANT_304,HOUSTON,13,0,0,1,0
TXN00003246,2025-05-07 05:06:01.062831,ATM_WITHDRAWAL,212.23,ACC4128,MERCHANT_17,LOS_ANGELES,5,2,0,1,0
TXN00003247,2025-05-27 05:49:48.062831,CARD_PAYMENT,21.28,ACC4149,MERCHANT_236,HOUSTON,5,1,0,1,0
TXN00003248,2025-05-15 12:10:50.062831,ATM_WITHDRAWAL,14.2,ACC8468,MERCHANT_219,HOUSTON,12,3,0,1,0
TXN00003249,2025-05-25 23:46:43.062831,CARD_PAYMENT,235.3,ACC6842,MERCHANT_73,NEW_YORK,23,6,1,1,0
TXN00003250,2025-05-16 14:56:52.062831,ONLINE_PURCHASE,182.68,ACC5597,MERCHANT_236,HOUSTON,14,4,0,1,0
TXN00003251,2025-05-15 05:17:12.062831,ONLINE_PURCHASE,122.04,ACC5141,MERCHANT_302,CHICAGO,5,3,0,1,0
TXN00003252,2025-06-02 03:05:10.062831,DIRECT_DEPOSIT,347.56,ACC8728,MERCHANT_273,INTERNATIONAL,3,0,0,1,1
TXN00003253,2025-05-17 17:04:00.062831,CARD_PAYMENT,108.31,ACC5831,MERCHANT_28,ONLINE,17,5,1,1,0
TXN00003254,2025-06-01 15:55:37.062831,DIRECT_DEPOSIT,523.28,ACC9482,MERCHANT_10,PHOENIX,15,6,1,1,0
TXN00003255,2025-05-27 03:18:01.062831,DIRECT_DEPOSIT,137.54,ACC1177,MERCHANT_62,INTERNATIONAL,3,1,0,1,1
TXN00003256,2025-05-29 09:38:55.062831,CARD_PAYMENT,106.43,ACC3779,MERCHANT_371,INTERNATIONAL,9,3,0,1,0
TXN00003257,2025-05-08 02:57:24.062831,CHECK_DEPOSIT,44.5,ACC8652,MERCHANT_288,NEW_YORK,2,3,0,1,0
TXN00003258,2025-05-30 14:59:45.062831,DIRECT_DEPOSIT,86.26,ACC4627,MERCHANT_429,PHOENIX,14,4,0,1,0
TXN00003259,2025-05-12 15:28:07.062831,ONLINE_PURCHASE,121.71,ACC6365,MERCHANT_131,LOS_ANGELES,15,0,0,1,0
TXN00003260,2025-05-26 04:31:46.062831,CHECK_DEPOSIT,120.72,ACC9147,MERCHANT_432,PHOENIX,4,0,0,1,0
TXN00003261,2025-05-19 08:35:55.062831,CARD_PAYMENT,228.66,ACC7496,MERCHANT_255,HOUSTON,8,0,0,1,0
TXN00003262,2025-05-25 02:52:57.062831,CHECK_DEPOSIT,428.3,ACC8276,MERCHANT_245,ONLINE,2,6,1,1,0
TXN00003263,2025-05-17 14:04:24.062831,ONLINE_PURCHASE,579.58,ACC8255,MERCHANT_94,CHICAGO,14,5,1,1,0
TXN00003264,2025-05-08 05:27:36.062831,CHECK_DEPOSIT,197.84,ACC4647,MERCHANT_328,HOUSTON,5,3,0,1,0
TXN00003265,2025-05-11 15:50:38.062831,ATM_WITHDRAWAL,164.99,ACC3806,MERCHANT_347,HOUSTON,15,6,1,1,0
TXN00003266,2025-05-13 05:28:32.062831,CARD_PAYMENT,24.56,ACC5091,MERCHANT_276,PHOENIX,5,1,0,1,0
TXN00003267,2025-05-24 07:51:06.062831,CARD_PAYMENT,101.72,ACC4662,MERCHANT_237,CHICAGO,7,5,1,1,0
TXN00003268,2025-05-16 17:39:32.062831,ONLINE_PURCHASE,106.24,ACC9228,MERCHANT_213,CHICAGO,17,4,0,1,0
TXN00003269,2025-05-30 14:47:15.062831,DIRECT_DEPOSIT,329.2,ACC2158,MERCHANT_32,NEW_YORK,14,4,0,1,0
TXN00003270,2025-06-01 14:19:31.062831,ONLINE_PURCHASE,66.98,ACC1803,MERCHANT_11,HOUSTON,14,6,1,1,0
TXN00003271,2025-05-30 08:41:40.062831,WIRE_TRANSFER,500.05,ACC6554,MERCHANT_378,HOUSTON,8,4,0,1,0
TXN00003272,2025-05-12 12:41:36.062831,ATM_WITHDRAWAL,257.72,ACC7016,MERCHANT_50,ONLINE,12,0,0,1,0
TXN00003273,2025-05-18 11:23:57.062831,DIRECT_DEPOSIT,45.01,ACC1937,MERCHANT_154,CHICAGO,11,6,1,1,0
TXN00003274,2025-05-16 22:09:11.062831,CARD_PAYMENT,280.19,ACC5048,MERCHANT_145,LOS_ANGELES,22,4,0,1,0
TXN00003275,2025-05-14 13:29:35.062831,WIRE_TRANSFER,432.2,ACC7422,MERCHANT_326,HOUSTON,13,2,0,1,0
TXN00003276,2025-05-14 04:50:00.062831,ONLINE_PURCHASE,320.46,ACC8072,MERCHANT_28,NEW_YORK,4,2,0,1,0
TXN00003277,2025-05-07 20:14:15.062831,CARD_PAYMENT,368.77,ACC2996,MERCHANT_483,ONLINE,20,2,0,1,0
TXN00003278,2025-05-11 00:03:03.062831,CHECK_DEPOSIT,252.6,ACC9612,MERCHANT_455,CHICAGO,0,6,1,1,0
TXN00003279,2025-05-07 04:45:42.062831,CARD_PAYMENT,332.26,ACC8370,MERCHANT_305,CHICAGO,4,2,0,1,1
TXN00003280,2025-05-07 00:23:06.062831,CARD_PAYMENT,36.55,ACC1716,MERCHANT_39,INTERNATIONAL,0,2,0,1,1
TXN00003281,2025-05-11 20:05:29.062831,CARD_PAYMENT,104.96,ACC2211,MERCHANT_217,LOS_ANGELES,20,6,1,1,0
TXN00003282,2025-06-02 17:16:38.062831,ATM_WITHDRAWAL,457.79,ACC1694,MERCHANT_30,HOUSTON,17,0,0,1,0
TXN00003283,2025-05-23 21:06:52.062831,CARD_PAYMENT,63.92,ACC4068,MERCHANT_263,ONLINE,21,4,0,1,0
TXN00003284,2025-05-26 19:09:32.062831,ONLINE_PURCHASE,245.07,ACC6865,MERCHANT_450,PHOENIX,19,0,0,1,0
TXN00003285,2025-05-15 07:16:34.062831,ONLINE_PURCHASE,217.32,ACC7731,MERCHANT_137,NEW_YORK,7,3,0,1,0
TXN00003286,2025-05-07 09:07:58.062831,CARD_PAYMENT,48.15,ACC9297,MERCHANT_452,ONLINE,9,2,0,1,0
TXN00003287,2025-05-23 05:13:33.062831,CARD_PAYMENT,57.07,ACC4120,MERCHANT_176,INTERNATIONAL,5,4,0,1,0
TXN00003288,2025-05-17 13:12:00.062831,CARD_PAYMENT,376.6,ACC6524,MERCHANT_173,INTERNATIONAL,13,5,1,1,0
TXN00003289,2025-05-26 17:39:39.062831,ATM_WITHDRAWAL,433.75,ACC6359,MERCHANT_490,ONLINE,17,0,0,1,0
TXN00003290,2025-06-01 12:40:53.062831,ONLINE_PURCHASE,260.12,ACC6222,MERCHANT_191,NEW_YORK,12,6,1,1,0
TXN00003291,2025-05-15 20:59:32.062831,CHECK_DEPOSIT,116.46,ACC1292,MERCHANT_496,ONLINE,20,3,0,1,0
TXN00003292,2025-05-24 01:13:47.062831,ONLINE_PURCHASE,210.83,ACC5125,MERCHANT_97,NEW_YORK,1,5,1,1,0
TXN00003293,2025-05-15 03:16:02.062831,ONLINE_PURCHASE,368.21,ACC9576,MERCHANT_144,ONLINE,3,3,0,1,0
TXN00003294,2025-05-05 08:40:35.062831,DIRECT_DEPOSIT,50.84,ACC7940,MERCHANT_307,HOUSTON,8,0,0,1,0
TXN00003295,2025-05-27 21:28:51.062831,CARD_PAYMENT,72.08,ACC5110,MERCHANT_423,INTERNATIONAL,21,1,0,1,0
TXN00003296,2025-05-12 02:19:35.062831,CARD_PAYMENT,87.57,ACC9682,MERCHANT_227,INTERNATIONAL,2,0,0,1,1
TXN00003297,2025-05-19 05:27:08.062831,ONLINE_PURCHASE,234.36,ACC9879,MERCHANT_238,PHOENIX,5,0,0,1,0
TXN00003298,2025-05-28 19:58:00.062831,CHECK_DEPOSIT,512.17,ACC8392,MERCHANT_491,HOUSTON,19,2,0,1,0
TXN00003299,2025-05-07 11:24:16.062831,ONLINE_PURCHASE,154.1,ACC9894,MERCHANT_162,NEW_YORK,11,2,0,1,0
TXN00003300,2025-05-14 05:31:26.062831,CARD_PAYMENT,436.78,ACC4100,MERCHANT_489,INTERNATIONAL,5,2,0,1,0
TXN00003301,2025-05-16 10:12:02.062831,ATM_WITHDRAWAL,6.36,ACC3433,MERCHANT_220,ONLINE,10,4,0,1,0
TXN00003302,2025-05-06 06:41:42.062831,WIRE_TRANSFER,516.6,ACC1160,MERCHANT_304,PHOENIX,6,1,0,1,0
TXN00003303,2025-06-02 09:02:27.062831,DIRECT_DEPOSIT,345.54,ACC3414,MERCHANT_288,NEW_YORK,9,0,0,1,0
TXN00003304,2025-05-07 00:27:31.062831,WIRE_TRANSFER,194.14,ACC8057,MERCHANT_394,ONLINE,0,2,0,1,0
TXN00003305,2025-05-06 01:17:25.062831,ONLINE_PURCHASE,417.53,ACC8380,MERCHANT_202,ONLINE,1,1,0,1,1
TXN00003306,2025-05-20 04:32:22.062831,CHECK_DEPOSIT,9.54,ACC2727,MERCHANT_337,LOS_ANGELES,4,1,0,1,0
TXN00003307,2025-05-04 21:08:40.062831,CARD_PAYMENT,117.76,ACC8404,MERCHANT_319,INTERNATIONAL,21,6,1,1,0
TXN00003308,2025-05-05 04:32:43.062831,ONLINE_PURCHASE,196.27,ACC2766,MERCHANT_365,LOS_ANGELES,4,0,0,1,0
TXN00003309,2025-05-27 19:16:39.062831,ATM_WITHDRAWAL,296.03,ACC7289,MERCHANT_401,NEW_YORK,19,1,0,1,0
TXN00003310,2025-05-17 21:04:38.062831,CARD_PAYMENT,59.15,ACC3402,MERCHANT_352,NEW_YORK,21,5,1,1,0
TXN00003311,2025-05-24 08:39:02.062831,CHECK_DEPOSIT,279.03,ACC8392,MERCHANT_438,HOUSTON,8,5,1,1,0
TXN00003312,2025-05-26 09:43:59.062831,ONLINE_PURCHASE,446.75,ACC9194,MERCHANT_387,NEW_YORK,9,0,0,1,0
TXN00003313,2025-05-06 20:39:49.062831,CHECK_DEPOSIT,5.79,ACC2305,MERCHANT_34,HOUSTON,20,1,0,1,0
TXN00003314,2025-06-02 18:29:43.062831,CARD_PAYMENT,90.59,ACC8857,MERCHANT_69,NEW_YORK,18,0,0,1,0
TXN00003315,2025-05-14 15:30:47.062831,ONLINE_PURCHASE,77.13,ACC6413,MERCHANT_123,ONLINE,15,2,0,1,0
TXN00003316,2025-05-21 21:28:22.062831,ONLINE_PURCHASE,403.36,ACC5527,MERCHANT_328,CHICAGO,21,2,0,1,0
TXN00003317,2025-05-22 10:44:57.062831,CARD_PAYMENT,302.73,ACC9829,MERCHANT_237,HOUSTON,10,3,0,1,0
TXN00003318,2025-05-30 21:42:02.062831,ONLINE_PURCHASE,80.33,ACC9368,MERCHANT_299,LOS_ANGELES,21,4,0,1,0
TXN00003319,2025-05-16 16:10:19.062831,ONLINE_PURCHASE,94.2,ACC2846,MERCHANT_187,NEW_YORK,16,4,0,1,0
TXN00003320,2025-05-30 15:41:06.062831,ONLINE_PURCHASE,181.24,ACC6016,MERCHANT_455,ONLINE,15,4,0,1,0
TXN00003321,2025-05-25 13:12:18.062831,ONLINE_PURCHASE,21.22,ACC7822,MERCHANT_451,HOUSTON,13,6,1,1,0
TXN00003322,2025-05-26 06:48:42.062831,ATM_WITHDRAWAL,91.96,ACC3598,MERCHANT_367,INTERNATIONAL,6,0,0,1,0
TXN00003323,2025-05-25 03:15:00.062831,ONLINE_PURCHASE,350.32,ACC8476,MERCHANT_71,PHOENIX,3,6,1,1,0
TXN00003324,2025-05-26 10:15:29.062831,ONLINE_PURCHASE,407.2,ACC7237,MERCHANT_294,CHICAGO,10,0,0,1,0
TXN00003325,2025-05-22 06:43:57.062831,DIRECT_DEPOSIT,75.95,ACC1556,MERCHANT_342,CHICAGO,6,3,0,1,0
TXN00003326,2025-06-01 03:56:45.062831,DIRECT_DEPOSIT,351.37,ACC2724,MERCHANT_460,HOUSTON,3,6,1,1,0
TXN00003327,2025-05-18 23:26:59.062831,CARD_PAYMENT,462.5,ACC2956,MERCHANT_99,HOUSTON,23,6,1,1,0
TXN00003328,2025-05-21 12:30:47.062831,ATM_WITHDRAWAL,197.01,ACC9356,MERCHANT_340,ONLINE,12,2,0,1,0
TXN00003329,2025-05-06 22:34:41.062831,CHECK_DEPOSIT,160.29,ACC2129,MERCHANT_168,INTERNATIONAL,22,1,0,1,0
TXN00003330,2025-05-23 01:53:40.062831,DIRECT_DEPOSIT,155.61,ACC5740,MERCHANT_412,ONLINE,1,4,0,1,0
TXN00003331,2025-05-17 12:06:58.062831,CARD_PAYMENT,105.12,ACC9012,MERCHANT_354,INTERNATIONAL,12,5,1,1,0
TXN00003332,2025-05-19 04:21:51.062831,CARD_PAYMENT,316.44,ACC8621,MERCHANT_348,INTERNATIONAL,4,0,0,1,1
TXN00003333,2025-05-19 02:34:16.062831,ONLINE_PURCHASE,262.03,ACC4411,MERCHANT_419,NEW_YORK,2,0,0,1,0
TXN00003334,2025-05-15 23:04:16.062831,ONLINE_PURCHASE,74.01,ACC3528,MERCHANT_196,INTERNATIONAL,23,3,0,1,0
TXN00003335,2025-06-01 07:47:47.062831,CARD_PAYMENT,125.54,ACC7801,MERCHANT_260,ONLINE,7,6,1,1,0
TXN00003336,2025-05-06 03:18:59.062831,ATM_WITHDRAWAL,259.84,ACC3247,MERCHANT_336,HOUSTON,3,1,0,1,0
TXN00003337,2025-05-27 20:43:32.062831,ATM_WITHDRAWAL,460.01,ACC1577,MERCHANT_41,INTERNATIONAL,20,1,0,1,0
TXN00003338,2025-05-14 01:43:18.062831,CHECK_DEPOSIT,31.9,ACC5433,MERCHANT_163,LOS_ANGELES,1,2,0,1,0
TXN00003339,2025-05-18 07:43:44.062831,CARD_PAYMENT,318.28,ACC5715,MERCHANT_31,CHICAGO,7,6,1,1,0
TXN00003340,2025-05-25 16:41:39.062831,CARD_PAYMENT,281.22,ACC3044,MERCHANT_422,CHICAGO,16,6,1,1,0
TXN00003341,2025-05-08 22:10:13.062831,CARD_PAYMENT,19.15,ACC2104,MERCHANT_311,ONLINE,22,3,0,1,0
TXN00003342,2025-05-13 14:42:44.062831,ONLINE_PURCHASE,230.46,ACC7094,MERCHANT_148,LOS_ANGELES,14,1,0,1,0
TXN00003343,2025-05-05 11:08:35.062831,ONLINE_PURCHASE,295.88,ACC6471,MERCHANT_489,LOS_ANGELES,11,0,0,1,0
TXN00003344,2025-06-02 08:51:02.062831,ATM_WITHDRAWAL,339.61,ACC7034,MERCHANT_443,LOS_ANGELES,8,0,0,1,0
TXN00003345,2025-05-12 22:12:49.062831,ATM_WITHDRAWAL,35.26,ACC4968,MERCHANT_13,INTERNATIONAL,22,0,0,1,0
TXN00003346,2025-05-24 18:05:43.062831,DIRECT_DEPOSIT,110.38,ACC3276,MERCHANT_93,INTERNATIONAL,18,5,1,1,1
TXN00003347,2025-05-05 10:13:39.062831,CARD_PAYMENT,346.56,ACC7622,MERCHANT_419,INTERNATIONAL,10,0,0,1,0
TXN00003348,2025-05-30 07:52:34.062831,CARD_PAYMENT,278.29,ACC4979,MERCHANT_473,HOUSTON,7,4,0,1,0
TXN00003349,2025-05-20 06:23:10.062831,WIRE_TRANSFER,594.3,ACC5642,MERCHANT_461,PHOENIX,6,1,0,1,1
TXN00003350,2025-05-17 13:59:56.062831,ONLINE_PURCHASE,244.47,ACC7862,MERCHANT_433,PHOENIX,13,5,1,1,0
TXN00003351,2025-05-25 07:41:47.062831,ONLINE_PURCHASE,256.66,ACC7931,MERCHANT_89,HOUSTON,7,6,1,1,0
TXN00003352,2025-05-16 18:44:19.062831,CHECK_DEPOSIT,96.05,ACC5237,MERCHANT_307,PHOENIX,18,4,0,1,0
TXN00003353,2025-05-04 09:52:02.062831,ATM_WITHDRAWAL,186.81,ACC4845,MERCHANT_32,INTERNATIONAL,9,6,1,1,1
TXN00003354,2025-05-19 11:54:42.062831,ONLINE_PURCHASE,132.33,ACC3663,MERCHANT_25,PHOENIX,11,0,0,1,0
TXN00003355,2025-05-16 04:26:30.062831,CARD_PAYMENT,357.69,ACC7833,MERCHANT_50,NEW_YORK,4,4,0,1,1
TXN00003356,2025-06-01 10:39:19.062831,CARD_PAYMENT,122.67,ACC3253,MERCHANT_105,NEW_YORK,10,6,1,1,0
TXN00003357,2025-05-22 06:53:22.062831,WIRE_TRANSFER,524.36,ACC7918,MERCHANT_491,HOUSTON,6,3,0,1,0
TXN00003358,2025-05-17 16:43:59.062831,ONLINE_PURCHASE,136.7,ACC8418,MERCHANT_458,INTERNATIONAL,16,5,1,1,0
TXN00003359,2025-05-17 19:35:44.062831,ONLINE_PURCHASE,8.82,ACC3723,MERCHANT_98,NEW_YORK,19,5,1,1,0
TXN00003360,2025-05-12 11:01:51.062831,CARD_PAYMENT,3.76,ACC8330,MERCHANT_235,CHICAGO,11,0,0,1,0
TXN00003361,2025-05-12 03:19:55.062831,ONLINE_PURCHASE,247.04,ACC8857,MERCHANT_383,INTERNATIONAL,3,0,0,1,0
TXN00003362,2025-05-25 14:20:55.062831,CHECK_DEPOSIT,161.18,ACC6408,MERCHANT_385,INTERNATIONAL,14,6,1,1,0
TXN00003363,2025-05-23 03:57:27.062831,ONLINE_PURCHASE,144.93,ACC2956,MERCHANT_341,NEW_YORK,3,4,0,1,0
TXN00003364,2025-05-06 03:57:25.062831,ATM_WITHDRAWAL,94.61,ACC4418,MERCHANT_183,HOUSTON,3,1,0,1,0
TXN00003365,2025-06-01 03:33:31.062831,CARD_PAYMENT,231.69,ACC1138,MERCHANT_417,NEW_YORK,3,6,1,1,0
TXN00003366,2025-05-27 19:13:29.062831,ONLINE_PURCHASE,282.62,ACC2329,MERCHANT_128,PHOENIX,19,1,0,1,0
TXN00003367,2025-05-21 19:13:36.062831,DIRECT_DEPOSIT,102.94,ACC1085,MERCHANT_283,HOUSTON,19,2,0,1,0
TXN00003368,2025-05-06 15:18:55.062831,ONLINE_PURCHASE,510.01,ACC8437,MERCHANT_154,PHOENIX,15,1,0,1,0
TXN00003369,2025-06-01 01:41:44.062831,CHECK_DEPOSIT,102.53,ACC2020,MERCHANT_231,HOUSTON,1,6,1,1,0
TXN00003370,2025-05-09 19:02:23.062831,ATM_WITHDRAWAL,183.55,ACC7639,MERCHANT_336,INTERNATIONAL,19,4,0,1,0
TXN00003371,2025-05-28 04:13:20.062831,CARD_PAYMENT,106.42,ACC9342,MERCHANT_207,PHOENIX,4,2,0,1,0
TXN00003372,2025-05-29 15:59:21.062831,CARD_PAYMENT,100.55,ACC6477,MERCHANT_393,NEW_YORK,15,3,0,1,0
TXN00003373,2025-05-17 07:17:46.062831,CARD_PAYMENT,175.27,ACC9247,MERCHANT_312,ONLINE,7,5,1,1,0
TXN00003374,2025-06-02 09:34:19.062831,ONLINE_PURCHASE,447.72,ACC8940,MERCHANT_187,HOUSTON,9,0,0,1,0
TXN00003375,2025-05-09 07:50:20.062831,ATM_WITHDRAWAL,324.92,ACC9546,MERCHANT_327,ONLINE,7,4,0,1,0
TXN00003376,2025-05-30 10:18:15.062831,ONLINE_PURCHASE,226.36,ACC8170,MERCHANT_3,PHOENIX,10,4,0,1,0
TXN00003377,2025-05-16 14:50:23.062831,CHECK_DEPOSIT,296.29,ACC3555,MERCHANT_354,PHOENIX,14,4,0,1,0
TXN00003378,2025-05-21 00:10:24.062831,CARD_PAYMENT,307.34,ACC1226,MERCHANT_460,CHICAGO,0,2,0,1,1
TXN00003379,2025-05-07 18:44:09.062831,CARD_PAYMENT,330.65,ACC1821,MERCHANT_331,ONLINE,18,2,0,1,0
TXN00003380,2025-05-13 17:48:56.062831,CHECK_DEPOSIT,162.25,ACC1434,MERCHANT_73,INTERNATIONAL,17,1,0,1,0
TXN00003381,2025-05-15 00:37:10.062831,CARD_PAYMENT,199.23,ACC5807,MERCHANT_444,LOS_ANGELES,0,3,0,1,0
TXN00003382,2025-05-06 09:17:56.062831,WIRE_TRANSFER,10.9,ACC4768,MERCHANT_81,NEW_YORK,9,1,0,1,1
TXN00003383,2025-05-31 02:15:43.062831,CARD_PAYMENT,113.01,ACC1953,MERCHANT_51,NEW_YORK,2,5,1,1,0
