step,type,amount,nameOrig,oldbalanceOrig,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,hour,day,amount_to_balance_ratio,balance_change_orig,balance_change_dest
321,PAYMENT,50.49,C000005876,1973.33,1922.84,C000019996,16.79,67.28,0,9,14,0.025573232438346177,-50.49000000000001,50.49
435,CASH_OUT,30.03,C000005877,2652.85,2622.82,C000010954,2674.03,2674.03,1,3,19,0.011315635774440908,-30.029999999999745,0.0
636,PAYMENT,1160.91,C000005878,438.73,0.0,C000015426,400.7,1561.61,0,12,27,2.640051849998863,-438.73,1160.9099999999999
676,DEBIT,201.62,C000005879,1735.02,1533.4,C000019375,5.72,5.72,0,4,29,0.11613921498600246,-201.6199999999999,0.0
408,DEBIT,2356.11,C000005880,11751.72,9395.61,C000014248,32.53,32.53,0,0,18,0.20047359249603497,-2356.1099999999988,0.0
386,PAYMENT,39.13,C000005881,8903.33,8864.2,C000017038,1111.41,1150.54,1,2,17,0.00439449121944043,-39.1299999999992,39.12999999999988
671,PAYMENT,852.64,C000005882,15827.78,14975.14,C000010909,72.6,925.24,1,23,28,0.05386643822202342,-852.6400000000012,852.64
569,TRANSFER,43444.77,C000005883,13559.11,0.0,C000016140,185.82,43630.59,0,17,24,3.2038656028601533,-13559.11,43444.77
78,TRANSFER,302.5,C000005884,5479.73,5177.23,C000016600,311.66,614.16,1,6,4,0.05519337752452685,-302.5,302.49999999999994
194,PAYMENT,831.56,C000005885,4865.95,4034.39,C000014430,4294.81,5126.37,0,2,9,0.17085854590657393,-831.56,831.5599999999995
285,TRANSFER,594.09,C000005886,4358.99,3764.9,C000018655,31.47,625.56,0,21,12,0.1362594868336854,-594.0899999999997,594.0899999999999
527,PAYMENT,8.64,C000005887,1163.78,1155.14,C000019685,1460.21,1468.85,0,23,22,0.007417709782104776,-8.639999999999873,8.639999999999873
524,PAYMENT,478.97,C000005888,635.93,156.96,C000015967,5149.08,5628.05,0,20,22,0.7519978647575087,-478.9699999999999,478.97000000000025
613,PAYMENT,273.94,C000005889,1059.55,785.61,C000019242,57.12,331.06,0,13,26,0.2582999387110462,-273.93999999999994,273.94
156,PAYMENT,88.28,C000005890,1827.96,1739.68,C000014535,1924.24,2012.52,0,12,7,0.04826786807803342,-88.27999999999997,88.27999999999997
340,CASH_OUT,25.33,C000005891,1114.61,1089.28,C000016241,141.2,141.2,0,4,15,0.02270506718297613,-25.329999999999927,0.0
125,CASH_IN,594.65,C000005892,5545.53,6140.18,C000014490,101.06,101.06,0,5,6,0.10721117527535234,594.6500000000005,0.0
280,TRANSFER,21.23,C000005893,4035.33,4014.1,C000013539,208.24,229.47,0,16,12,0.005259728515755649,-21.230000000000018,21.22999999999999
622,TRANSFER,10586.04,C000005894,4740.91,0.0,C000018459,637.87,11223.91,0,22,26,2.232442201560131,-4740.91,10586.039999999999
658,PAYMENT,186.48,C000005895,5049.84,4863.36,C000016019,90.58,277.06,0,10,28,0.036920591426376596,-186.48000000000047,186.48000000000002
728,TRANSFER,12.85,C000005896,17916.83,17903.98,C000019751,2517.02,2529.87,0,8,31,0.0007171627367823,-12.850000000002183,12.849999999999909
674,PAYMENT,53.09,C000005897,2942.87,2889.78,C000015318,168.86,221.95,0,2,29,0.018034084385519743,-53.08999999999969,53.089999999999975
128,CASH_OUT,85.09,C000005898,13528.5,13443.41,C000017209,6.87,6.87,0,8,6,0.006289219852914003,-85.09000000000015,0.0
314,CASH_IN,18485.71,C000005899,6469.65,24955.36,C000016569,349.45,349.45,0,2,14,2.8568551845641474,18485.71,0.0
332,PAYMENT,25.3,C000005900,16227.3,16202.0,C000017423,31.24,56.54,0,20,14,0.0015590049481461398,-25.299999999999272,25.3
150,CASH_OUT,117.63,C000005901,33588.69,33471.06,C000013540,238.71,238.71,0,6,7,0.0035019674191693936,-117.63000000000466,0.0
454,PAYMENT,50.62,C000005902,7079.61,7028.99,C000012867,842.64,893.26,0,22,19,0.007149101560458774,-50.61999999999989,50.620000000000005
36,PAYMENT,402.83,C000005903,3483.01,3080.18,C000014279,108.34,511.17,0,12,2,0.11562251543480069,-402.8300000000004,402.83000000000004
685,PAYMENT,52.26,C000005904,3449.42,3397.16,C000012547,12.99,65.25,0,13,29,0.015145982228250473,-52.26000000000022,52.26
420,PAYMENT,15.21,C000005905,1472.55,1457.34,C000012118,54.03,69.24,0,12,18,0.010322011468901634,-15.210000000000036,15.209999999999994
22,PAYMENT,100.42,C000005906,1400.16,1299.74,C000011800,5415.94,5516.36,0,22,1,0.07166918838676525,-100.42000000000007,100.42000000000007
206,PAYMENT,81.55,C000005907,11535.4,11453.85,C000018315,589.76,671.31,0,14,9,0.007068929648763912,-81.54999999999927,81.54999999999995
639,TRANSFER,45.4,C000005908,702.39,656.99,C000010392,2244.76,2290.16,0,15,27,0.06454456276034633,-45.39999999999998,45.399999999999636
356,PAYMENT,50.52,C000005909,33595.89,33545.37,C000013299,11266.18,11316.7,0,20,15,0.0015037106113095589,-50.5199999999968,50.52000000000044
440,CASH_OUT,1586.67,C000005910,2374.2,787.53,C000014554,24912.01,24912.01,0,8,19,0.6680153250252611,-1586.6699999999998,0.0
729,CASH_IN,78.3,C000005911,218188.98,218267.28,C000013144,616.23,616.23,0,9,31,0.0003588615755865599,78.29999999998836,0.0
96,TRANSFER,15.36,C000005912,1053.98,1038.62,C000012560,229.1,244.46,0,0,5,0.014559517715975658,-15.360000000000127,15.360000000000014
164,PAYMENT,58.9,C000005913,4338.5,4279.6,C000016073,115.49,174.39,0,20,7,0.013572992280216615,-58.899999999999636,58.89999999999999
148,PAYMENT,165.45,C000005914,1758.52,1593.07,C000011096,493.75,659.2,0,4,7,0.09403132672547057,-165.45000000000005,165.45000000000005
530,DEBIT,10.25,C000005915,907.21,896.96,C000015895,1014.84,1014.84,0,2,23,0.01128593607205382,-10.25,0.0
294,TRANSFER,3835.12,C000005916,14701.44,10866.32,C000014142,1650.02,5485.14,1,6,13,0.26084921958532054,-3835.120000000001,3835.1200000000003
195,TRANSFER,841.48,C000005917,567.74,0.0,C000014689,52.92,894.4,0,3,9,1.4795512888138693,-567.74,841.48
663,PAYMENT,2592.42,C000005918,1081.27,0.0,C000018965,54.37,2646.79,0,15,28,2.3953542092084232,-1081.27,2592.42
480,TRANSFER,325.14,C000005919,7183.05,6857.91,C000014578,249.13,574.27,0,0,21,0.04525859369018868,-325.1400000000003,325.14
123,PAYMENT,2.25,C000005920,9112.85,9110.6,C000015529,405.29,407.54,0,3,6,0.0002468770058756727,-2.25,2.25
400,CASH_IN,3199.24,C000005921,369.51,3568.75,C000011199,10219.13,10219.13,0,16,17,8.63469272084424,3199.24,0.0
699,DEBIT,26.39,C000005922,7133.2,7106.81,C000019643,3.6,3.6,0,3,30,0.003699083288946203,-26.389999999999418,0.0
452,PAYMENT,31.05,C000005923,3616.82,3585.77,C000014751,119.81,150.86,0,20,19,0.008582516543111597,-31.050000000000182,31.05000000000001
661,TRANSFER,202.89,C000005924,752.51,549.62,C000017872,2188.95,2391.84,0,13,28,0.2692598638372417,-202.89,202.89000000000033
104,PAYMENT,2336.62,C000005925,912.95,0.0,C000015791,54.45,2391.07,1,8,5,2.556616882761639,-912.95,2336.6200000000003
462,TRANSFER,1219.96,C000005926,141.15,0.0,C000013039,386.61,1606.57,1,6,20,8.58220189940204,-141.15,1219.96
743,DEBIT,909.2,C000005927,39189.6,38280.4,C000016831,2756.2,2756.2,0,23,31,0.02319944068220441,-909.1999999999971,0.0
718,TRANSFER,79.55,C000005928,13672.35,13592.8,C000019356,1517.54,1597.09,0,22,30,0.005817886618860776,-79.55000000000109,79.54999999999995
710,PAYMENT,77.08,C000005929,431.08,354.0,C000018256,1580.18,1657.26,0,14,30,0.1783928902055175,-77.07999999999998,77.07999999999993
396,PAYMENT,296.45,C000005930,9880.93,9584.48,C000010050,268.87,565.32,0,12,17,0.02999920056102401,-296.4500000000007,296.45000000000005
337,DEBIT,114.42,C000005931,1260.13,1145.71,C000016180,513.9,513.9,0,1,15,0.09072815649457232,-114.42000000000007,0.0
599,CASH_OUT,878.87,C000005932,11757.14,10878.27,C000011675,562.82,562.82,0,23,25,0.07474566555594678,-878.869999999999,0.0
142,TRANSFER,780.73,C000005933,1416.42,635.69,C000018697,139.29,920.02,0,22,6,0.5508106277602969,-780.73,780.73
317,PAYMENT,484.29,C000005934,1728.43,1244.14,C000011592,2136.36,2620.65,0,5,14,0.280028679969701,-484.28999999999996,484.28999999999996
711,PAYMENT,0.95,C000005935,1934.26,1933.31,C000014345,29.55,30.5,0,15,30,0.0004908901129563986,-0.9500000000000455,0.9499999999999993
558,CASH_IN,191.71,C000005936,1112.06,1303.77,C000010734,106.21,106.21,0,6,24,0.17223689648356783,191.71000000000004,0.0
527,TRANSFER,119.38,C000005937,24316.42,24197.04,C000015957,2165.34,2284.72,0,23,22,0.00490923790435005,-119.37999999999738,119.37999999999965
556,TRANSFER,207.69,C000005938,11473.44,11265.75,C000012853,7.77,215.46,0,4,24,0.018100229727986725,-207.6900000000005,207.69
401,TRANSFER,32.83,C000005939,3515.45,3482.62,C000010468,536.91,569.74,0,17,17,0.00933612023489599,-32.82999999999993,32.83000000000004
681,CASH_OUT,10.49,C000005940,13861.25,13850.76,C000012809,3659.97,3659.97,1,9,29,0.0007567314108460027,-10.489999999999782,0.0
310,PAYMENT,374.76,C000005941,259.67,0.0,C000018702,87.37,462.13,0,22,13,1.4376798250661755,-259.67,374.76
495,PAYMENT,72.78,C000005942,472.16,399.38,C000017562,921.63,994.41,0,15,21,0.1538168906923662,-72.78000000000003,72.77999999999997
556,TRANSFER,468.43,C000005943,6074.36,5605.93,C000015560,516.99,985.42,0,4,24,0.07710324984856864,-468.4299999999994,468.42999999999995
610,CASH_OUT,38.79,C000005944,8984.94,8946.15,C000012774,1496.31,1496.31,0,10,26,0.004316743712956018,-38.79000000000087,0.0
109,CASH_OUT,2519.51,C000005945,4532.87,2013.36,C000012858,414.83,414.83,0,13,5,0.555708478628633,-2519.51,0.0
372,DEBIT,1098.97,C000005946,176.97,0.0,C000013230,4003.18,4003.18,1,12,16,6.1750294993538235,-176.97,0.0
616,PAYMENT,268.72,C000005947,605.77,337.05,C000013166,850.09,1118.81,0,16,26,0.4428696211084926,-268.71999999999997,268.7199999999999
206,PAYMENT,96.88,C000005948,5568.54,5471.66,C000015910,2266.65,2363.53,0,14,9,0.01739461427694208,-96.88000000000011,96.88000000000011
43,CASH_IN,816.33,C000005949,113517.06,114333.39,C000011510,2037.67,2037.67,0,19,2,0.0071911905471252775,816.3300000000017,0.0
245,TRANSFER,325.41,C000005950,18524.86,18199.45,C000013511,6083.6,6409.01,0,5,11,0.017565176461443625,-325.40999999999985,325.40999999999985
287,CASH_OUT,239.17,C000005951,31759.79,31520.62,C000010166,58.29,58.29,0,23,12,0.007530354251263901,-239.1700000000019,0.0
355,CASH_OUT,1194.8,C000005952,4962.12,3767.32,C000013527,33.71,33.71,0,19,15,0.24073566627444026,-1194.7999999999997,0.0
476,TRANSFER,2573.63,C000005953,4908.56,2334.93,C000019594,3243.27,5816.9,0,20,20,0.5242078719885285,-2573.6300000000006,2573.6299999999997
83,PAYMENT,12.12,C000005954,632.56,620.44,C000014004,558.39,570.51,0,11,4,0.019129995580529073,-12.11999999999989,12.120000000000005
110,CASH_OUT,18.16,C000005955,12428.32,12410.16,C000015515,17135.99,17135.99,0,14,5,0.001461061425725623,-18.159999999999854,0.0
190,DEBIT,31.17,C000005956,2671.05,2639.88,C000011415,5.02,5.02,0,22,8,0.011665200875732116,-31.170000000000073,0.0
251,TRANSFER,7.35,C000005957,8426.18,8418.83,C000019568,350.2,357.55,0,11,11,0.0008721778815689234,-7.350000000000364,7.350000000000023
724,TRANSFER,130.91,C000005958,3121.38,2990.47,C000013154,388.22,519.13,0,4,31,0.0419263510527226,-130.9100000000003,130.90999999999997
291,PAYMENT,492.86,C000005959,4530.91,4038.05,C000016690,2421.91,2914.77,0,3,13,0.10875326297300697,-492.8599999999997,492.8600000000001
645,PAYMENT,142.19,C000005960,2613.4,2471.21,C000018255,19966.09,20108.28,0,21,27,0.05438723990208078,-142.19000000000005,142.1899999999987
201,PAYMENT,51.0,C000005961,4175.28,4124.28,C000012750,409.13,460.13,0,9,9,0.012211824877642304,-51.0,51.0
326,PAYMENT,1412.22,C000005962,13361.26,11949.04,C000013975,936.36,2348.58,0,14,14,0.10568721159444586,-1412.2199999999993,1412.2199999999998
511,CASH_IN,196.59,C000005963,446.15,642.74,C000013858,11.32,11.32,0,7,22,0.43965112378396515,196.59000000000003,0.0
409,CASH_OUT,294.7,C000005964,317.54,22.84,C000019735,715.89,715.89,0,1,18,0.9251585358196772,-294.70000000000005,0.0
607,CASH_OUT,1492.89,C000005965,5646.53,4153.64,C000014404,728.65,728.65,0,7,26,0.26434388130740344,-1492.8899999999994,0.0
508,TRANSFER,115.99,C000005966,25870.57,25754.58,C000017673,128.97,244.96,1,4,22,0.004483299621940222,-115.98999999999796,115.99000000000001
731,PAYMENT,9140.11,C000005967,37764.2,28624.09,C000011829,733.01,9873.12,0,11,31,0.24202466821306393,-9140.109999999997,9140.11
601,CASH_IN,60.6,C000005968,475.03,535.63,C000018290,663.93,663.93,0,1,26,0.12730290107766318,60.60000000000002,0.0
72,PAYMENT,8069.9,C000005969,1628.95,0.0,C000019518,10249.82,18319.72,1,0,4,4.951010767201447,-1628.95,8069.9000000000015
247,PAYMENT,21.13,C000005970,324.14,303.01,C000018039,88.12,109.25,0,7,11,0.06498739004736422,-21.129999999999995,21.129999999999995
641,TRANSFER,417.79,C000005971,1305.16,887.37,C000013456,68.46,486.25,1,17,27,0.31986127273840875,-417.7900000000001,417.79
724,DEBIT,41.06,C000005972,16062.97,16021.91,C000017504,73.5,73.5,0,4,31,0.002556030669877994,-41.05999999999949,0.0
608,DEBIT,1392.88,C000005973,2923.87,1530.99,C000012638,168.89,168.89,0,8,26,0.4762194559074421,-1392.8799999999999,0.0
587,PAYMENT,57.03,C000005974,1701.37,1644.34,C000012025,16.65,73.68,0,11,25,0.03350035538690179,-57.02999999999997,57.03000000000001
566,DEBIT,265.53,C000005975,6752.23,6486.7,C000015152,238.89,238.89,0,14,24,0.039318962925888795,-265.52999999999975,0.0
344,PAYMENT,40.4,C000005976,904.54,864.14,C000012982,432.64,473.04,0,8,15,0.04461426331249862,-40.39999999999998,40.400000000000034
54,PAYMENT,967.24,C000005977,32515.35,31548.11,C000018871,8092.91,9060.15,0,6,3,0.029746266109203525,-967.239999999998,967.2399999999998
730,DEBIT,39.98,C000005978,3013.71,2973.73,C000011306,314.32,314.32,0,10,31,0.013261640423125274,-39.98000000000002,0.0
528,DEBIT,4301.98,C000005979,1631.59,0.0,C000013102,5073.15,5073.15,1,0,23,2.6350645293674466,-1631.59,0.0
611,TRANSFER,20.25,C000005980,7188.76,7168.51,C000019982,2116.87,2137.12,0,11,26,0.0028165056969912763,-20.25,20.25
532,TRANSFER,10.06,C000005981,12196.8,12186.74,C000017015,531.81,541.87,0,4,23,0.0008247388873403402,-10.05999999999949,10.06000000000006
558,DEBIT,995.36,C000005982,32661.85,31666.49,C000016840,303.46,303.46,0,6,24,0.03047376453677496,-995.359999999997,0.0
193,CASH_OUT,45.45,C000005983,2175.57,2130.12,C000015685,1178.98,1178.98,1,1,9,0.020881478656785676,-45.45000000000027,0.0
58,DEBIT,146.28,C000005984,15200.52,15054.24,C000013975,1458.28,1458.28,0,10,3,0.009622721938332482,-146.28000000000065,0.0
437,TRANSFER,77.91,C000005985,3469.68,3391.77,C000017116,140.3,218.21,1,5,19,0.02244805052612168,-77.90999999999985,77.91
111,CASH_IN,10.75,C000005986,1191.45,1202.2,C000012967,1303.19,1303.19,0,15,5,0.00901505304205627,10.75,0.0
129,CASH_IN,127.23,C000005987,929.63,1056.86,C000015044,336.74,336.74,0,9,6,0.136713839012282,127.2299999999999,0.0
706,PAYMENT,1862.79,C000005988,575.09,0.0,C000013221,1200.43,3063.22,1,10,30,3.2335051814820597,-575.09,1862.7899999999997
326,DEBIT,1103.54,C000005989,979.91,0.0,C000011100,10755.41,10755.41,0,14,14,1.125016566249707,-979.91,0.0
8,TRANSFER,235.94,C000005990,15891.82,15655.88,C000015078,195.96,431.9,0,8,1,0.014845697616911284,-235.9400000000005,235.93999999999997
29,PAYMENT,1372.7,C000005991,8604.7,7232.0,C000013653,7.61,1380.31,0,5,2,0.15951055695643584,-1372.7000000000007,1372.7
112,CASH_OUT,17.83,C000005992,463.21,445.38,C000014645,362.67,362.67,0,16,5,0.03840934060015941,-17.829999999999984,0.0
673,PAYMENT,77.41,C000005993,217.11,139.7,C000019863,47.14,124.55,0,1,29,0.3549126587501719,-77.41000000000003,77.41
131,TRANSFER,327.54,C000005994,562.03,234.49,C000016205,682.74,1010.28,0,11,6,0.5817452000781487,-327.53999999999996,327.53999999999996
188,DEBIT,114.34,C000005995,929.73,815.39,C000013203,53.78,53.78,0,20,8,0.1228498060662061,-114.34000000000003,0.0
675,PAYMENT,90.59,C000005996,1891.45,1800.86,C000018705,323.27,413.86,0,3,29,0.047869164310814026,-90.59000000000015,90.59000000000003
709,TRANSFER,13.45,C000005997,17314.43,17300.98,C000019276,10520.09,10533.54,0,13,30,0.0007767638458877429,-13.450000000000728,13.450000000000728
475,CASH_IN,2.31,C000005998,1310.84,1313.15,C000014998,15747.47,15747.47,0,19,20,0.001760885473838273,2.310000000000173,0.0
364,TRANSFER,761.84,C000005999,37076.92,36315.08,C000016524,830.85,1592.69,1,4,16,0.020546999400182106,-761.8399999999965,761.84
204,PAYMENT,241.4,C000006000,239.77,0.0,C000011863,66.5,307.9,0,12,9,1.0026166050587697,-239.77,241.39999999999998
212,TRANSFER,901.44,C000006001,1767.02,865.58,C000016491,2315.02,3216.46,0,20,9,0.5098584857637357,-901.4399999999999,901.44
621,TRANSFER,61.9,C000006002,9684.9,9623.0,C000017610,159.15,221.05,0,21,26,0.006390732921050186,-61.899999999999636,61.900000000000006
276,CASH_OUT,35.67,C000006003,10623.33,10587.66,C000019992,20.5,20.5,0,12,12,0.003357388183537221,-35.67000000000007,0.0
73,DEBIT,150.37,C000006004,1801.6,1651.23,C000013959,20072.06,20072.06,0,1,4,0.08341839565072673,-150.3699999999999,0.0
679,TRANSFER,819.26,C000006005,13394.91,12575.65,C000014009,395.09,1214.35,0,7,29,0.0611574726912916,-819.2600000000002,819.26
243,DEBIT,93.42,C000006006,10079.86,9986.44,C000011977,1215.17,1215.17,1,3,11,0.009267066500278746,-93.42000000000007,0.0
102,TRANSFER,737.72,C000006007,1071.51,333.79,C000019351,210.48,948.2,0,6,5,0.6878444023831946,-737.72,737.72
685,PAYMENT,19.83,C000006008,4780.94,4761.11,C000016471,1175.11,1194.94,0,13,29,0.004146852532654111,-19.829999999999927,19.830000000000155
171,CASH_OUT,107.46,C000006009,8564.83,8457.37,C000019650,77.31,77.31,0,3,8,0.01254519410261469,-107.45999999999913,0.0
653,CASH_OUT,128.99,C000006010,1192.97,1063.98,C000010654,320.16,320.16,0,5,28,0.10803454023132911,-128.99,0.0
188,TRANSFER,1724.65,C000006011,37853.86,36129.21,C000015494,2524.1,4248.75,1,20,8,0.04555953977904026,-1724.6500000000015,1724.65
441,PAYMENT,224.81,C000006012,851.46,626.65,C000016287,281.74,506.55,0,9,19,0.26371911878563215,-224.81000000000006,224.81
86,PAYMENT,4876.36,C000006013,3700.19,0.0,C000013794,74.7,4951.06,0,14,4,1.3175113949837753,-3700.19,4876.360000000001
476,PAYMENT,10.02,C000006014,457.3,447.28,C000016538,2548.08,2558.1,0,20,20,0.02186340824787257,-10.020000000000039,10.019999999999982
52,PAYMENT,192.45,C000006015,3480.88,3288.43,C000018675,195.98,388.43,0,4,3,0.05527186462485783,-192.45000000000027,192.45000000000002
111,CASH_OUT,212.47,C000006016,601.48,389.01,C000017131,187.9,187.9,0,15,5,0.35265900942769884,-212.47000000000003,0.0
43,PAYMENT,512.95,C000006017,1917.56,1404.61,C000011661,42.17,555.12,0,19,2,0.26736197981819704,-512.95,512.95
211,CASH_OUT,29.17,C000006018,275.92,246.75,C000010951,8910.49,8910.49,0,19,9,0.10533728152535028,-29.170000000000016,0.0
200,PAYMENT,4310.86,C000006019,9894.36,5583.5,C000018604,3389.95,7700.81,0,8,9,0.4356445849367784,-4310.860000000001,4310.860000000001
627,PAYMENT,152.31,C000006020,5086.88,4934.57,C000010354,242.87,395.18,1,3,27,0.029935847543574142,-152.3100000000004,152.31
26,TRANSFER,16.88,C000006021,15231.42,15214.54,C000012480,70.7,87.58,0,2,2,0.001108162721353534,-16.8799999999992,16.879999999999995
299,PAYMENT,143.73,C000006022,1769.22,1625.49,C000014099,1568.34,1712.07,0,11,13,0.08119329800815717,-143.73000000000002,143.73000000000002
77,DEBIT,79.33,C000006023,16330.19,16250.86,C000017100,902.78,902.78,0,5,4,0.004857576208469805,-79.32999999999993,0.0
137,PAYMENT,38811.44,C000006024,3161.87,0.0,C000014081,177.17,38988.61,0,17,6,12.270956441459814,-3161.87,38811.44
20,TRANSFER,1211.83,C000006025,3532.46,2320.63,C000014227,335.66,1547.49,0,20,1,0.34295845997973656,-1211.83,1211.83
440,DEBIT,163.91,C000006026,71045.8,70881.89,C000011099,1316.15,1316.15,0,8,19,0.002307070832183856,-163.9100000000035,0.0
211,CASH_OUT,118.65,C000006027,1440.85,1322.2,C000011348,637.13,637.13,0,19,9,0.08229011339598434,-118.64999999999986,0.0
551,PAYMENT,994.37,C000006028,18792.04,17797.67,C000011974,844.68,1839.05,0,23,23,0.052911609830022174,-994.3700000000026,994.37
435,TRANSFER,1094.14,C000006029,6121.29,5027.15,C000011024,680.37,1774.51,0,3,19,0.17871417394471678,-1094.1400000000003,1094.1399999999999
207,CASH_OUT,0.44,C000006030,1264.13,1263.69,C000014256,1734.89,1734.89,0,15,9,0.0003477903456561776,-0.44000000000005457,0.0
439,CASH_IN,536.99,C000006031,414.25,951.24,C000016161,132.14,132.14,1,7,19,1.2931727874774233,536.99,0.0
666,DEBIT,156.95,C000006032,632.94,475.99,C000019611,556.26,556.26,0,18,28,0.24757863520206955,-156.95000000000005,0.0
42,PAYMENT,10.78,C000006033,16252.67,16241.89,C000014452,95.14,105.92,0,18,2,0.0006632348263499874,-10.780000000000655,10.780000000000001
411,CASH_IN,863.01,C000006034,40199.08,41062.09,C000011056,110.13,110.13,0,3,18,0.021467867725636365,863.0099999999948,0.0
523,PAYMENT,13258.26,C000006035,3419.19,0.0,C000012531,18163.02,31421.28,0,19,22,3.8764688511456966,-3419.19,13258.259999999998
610,PAYMENT,451.96,C000006036,3699.02,3247.06,C000011648,23.34,475.3,0,10,26,0.12215069107734552,-451.96000000000004,451.96000000000004
427,DEBIT,1340.58,C000006037,9553.67,8213.09,C000012821,1534.76,1534.76,0,19,18,0.1403062586148972,-1340.58,0.0
